ProductKey,Order ID,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,Sales
390,SO63545,20230803,20230815,20230810,27796,1120.49
479,SO63545,20230803,20230815,20230810,27796,8.99
477,SO63545,20230803,20230815,20230810,27796,4.99
574,SO63546,20230803,20230815,20230810,11420,2384.07
479,SO63546,20230803,20230815,20230810,11420,8.99
477,SO63546,20230803,20230815,20230810,11420,4.99
222,SO63546,20230803,20230815,20230810,11420,34.99
573,SO63547,20230803,20230815,20230810,11910,2384.07
541,SO63547,20230803,20230815,20230810,11910,28.99
530,SO63547,20230803,20230815,20230810,11910,4.99
560,SO63548,20230803,20230815,20230810,27878,1214.85
541,SO63548,20230803,20230815,20230810,27878,28.99
530,SO63548,20230803,20230815,20230810,27878,4.99
217,SO63548,20230803,20230815,20230810,27878,34.99
575,SO63549,20230803,20230815,20230810,12002,2384.07
541,SO63549,20230803,20230815,20230810,12002,28.99
575,SO63550,20230803,20230815,20230810,12339,2384.07
222,SO63550,20230803,20230815,20230810,12339,34.99
529,SO63551,20230804,20230816,20230811,11176,3.99
467,SO63551,20230804,20230816,20230811,11176,24.49
529,SO63552,20230804,20230816,20230811,16733,3.99
539,SO63552,20230804,20230816,20230811,16733,24.99
480,SO63552,20230804,20230816,20230811,16733,2.29
535,SO63553,20230804,20230816,20230811,14312,24.99
536,SO63554,20230804,20230816,20230811,18266,29.99
528,SO63554,20230804,20230816,20230811,18266,4.99
480,SO63554,20230804,20230816,20230811,18266,2.29
225,SO63555,20230804,20230816,20230811,15253,8.99
581,SO63556,20230804,20230816,20230811,26390,1700.99
539,SO63556,20230804,20230816,20230811,26390,24.99
581,SO63557,20230804,20230816,20230811,24209,1700.99
214,SO63557,20230804,20230816,20230811,24209,34.99
592,SO63558,20230804,20230816,20230811,15004,564.99
528,SO63558,20230804,20230816,20230811,15004,4.99
535,SO63558,20230804,20230816,20230811,15004,24.99
214,SO63558,20230804,20230816,20230811,15004,34.99
583,SO63559,20230804,20230816,20230811,17950,1700.99
539,SO63559,20230804,20230816,20230811,17950,24.99
529,SO63559,20230804,20230816,20230811,17950,3.99
480,SO63559,20230804,20230816,20230811,17950,2.29
361,SO63560,20230804,20230816,20230811,12290,2294.99
357,SO63561,20230804,20230816,20230811,16580,2319.99
485,SO63561,20230804,20230816,20230811,16580,21.98
225,SO63561,20230804,20230816,20230811,16580,8.99
222,SO63561,20230804,20230816,20230811,16580,34.99
353,SO63562,20230804,20230816,20230811,15676,2319.99
528,SO63562,20230804,20230816,20230811,15676,4.99
537,SO63562,20230804,20230816,20230811,15676,35.00
480,SO63562,20230804,20230816,20230811,15676,2.29
222,SO63563,20230804,20230816,20230811,11731,34.99
491,SO63564,20230804,20230816,20230811,11212,53.99
467,SO63565,20230804,20230816,20230811,14096,24.49
488,SO63565,20230804,20230816,20230811,14096,53.99
538,SO63566,20230804,20230816,20230811,27426,21.49
480,SO63566,20230804,20230816,20230811,27426,2.29
529,SO63567,20230804,20230816,20230811,25103,3.99
540,SO63567,20230804,20230816,20230811,25103,32.60
488,SO63567,20230804,20230816,20230811,25103,53.99
535,SO63568,20230804,20230816,20230811,26639,24.99
463,SO63568,20230804,20230816,20230811,26639,24.49
535,SO63569,20230804,20230816,20230811,11519,24.99
528,SO63569,20230804,20230816,20230811,11519,4.99
214,SO63569,20230804,20230816,20230811,11519,34.99
481,SO63569,20230804,20230816,20230811,11519,8.99
536,SO63570,20230804,20230816,20230811,23052,29.99
528,SO63571,20230804,20230816,20230811,23206,4.99
536,SO63571,20230804,20230816,20230811,23206,29.99
217,SO63571,20230804,20230816,20230811,23206,34.99
536,SO63572,20230804,20230816,20230811,24225,29.99
473,SO63572,20230804,20230816,20230811,24225,63.50
478,SO63573,20230804,20230816,20230811,21708,9.99
477,SO63573,20230804,20230816,20230811,21708,4.99
222,SO63573,20230804,20230816,20230811,21708,34.99
478,SO63574,20230804,20230816,20230811,20533,9.99
477,SO63574,20230804,20230816,20230811,20533,4.99
484,SO63574,20230804,20230816,20230811,20533,7.95
225,SO63574,20230804,20230816,20230811,20533,8.99
477,SO63575,20230804,20230816,20230811,14661,4.99
478,SO63575,20230804,20230816,20230811,14661,9.99
225,SO63575,20230804,20230816,20230811,14661,8.99
477,SO63576,20230804,20230816,20230811,17471,4.99
222,SO63576,20230804,20230816,20230811,17471,34.99
528,SO63577,20230804,20230816,20230811,23083,4.99
485,SO63577,20230804,20230816,20230811,23083,21.98
478,SO63577,20230804,20230816,20230811,23083,9.99
477,SO63577,20230804,20230816,20230811,23083,4.99
484,SO63577,20230804,20230816,20230811,23083,7.95
528,SO63578,20230804,20230816,20230811,15382,4.99
214,SO63578,20230804,20230816,20230811,15382,34.99
471,SO63578,20230804,20230816,20230811,15382,63.50
528,SO63579,20230804,20230816,20230811,14918,4.99
484,SO63579,20230804,20230816,20230811,14918,7.95
528,SO63580,20230804,20230816,20230811,16714,4.99
465,SO63580,20230804,20230816,20230811,16714,24.49
217,SO63580,20230804,20230816,20230811,16714,34.99
485,SO63581,20230804,20230816,20230811,19001,21.98
485,SO63582,20230804,20230816,20230811,18686,21.98
541,SO63583,20230804,20230816,20230811,26383,28.99
530,SO63583,20230804,20230816,20230811,26383,4.99
541,SO63584,20230804,20230816,20230811,12598,28.99
530,SO63584,20230804,20230816,20230811,12598,4.99
530,SO63585,20230804,20230816,20230811,13786,4.99
541,SO63586,20230804,20230816,20230811,26982,28.99
530,SO63587,20230804,20230816,20230811,28911,4.99
537,SO63588,20230804,20230816,20230811,11305,35.00
528,SO63588,20230804,20230816,20230811,11305,4.99
217,SO63588,20230804,20230816,20230811,11305,34.99
485,SO63589,20230804,20230816,20230811,16837,21.98
471,SO63589,20230804,20230816,20230811,16837,63.50
485,SO63590,20230804,20230816,20230811,18523,21.98
478,SO63590,20230804,20230816,20230811,18523,9.99
485,SO63591,20230804,20230816,20230811,12937,21.98
488,SO63591,20230804,20230816,20230811,12937,53.99
485,SO63592,20230804,20230816,20230811,16005,21.98
231,SO63592,20230804,20230816,20230811,16005,49.99
463,SO63592,20230804,20230816,20230811,16005,24.49
225,SO63593,20230804,20230816,20230811,12597,8.99
477,SO63594,20230804,20230816,20230811,11411,4.99
479,SO63594,20230804,20230816,20230811,11411,8.99
467,SO63594,20230804,20230816,20230811,11411,24.49
225,SO63595,20230804,20230816,20230811,12595,8.99
587,SO63596,20230804,20230816,20230811,14722,769.49
363,SO63597,20230804,20230816,20230811,15916,2294.99
537,SO63597,20230804,20230816,20230811,15916,35.00
480,SO63597,20230804,20230816,20230811,15916,2.29
363,SO63598,20230804,20230816,20230811,15196,2294.99
485,SO63598,20230804,20230816,20230811,15196,21.98
214,SO63598,20230804,20230816,20230811,15196,34.99
463,SO63598,20230804,20230816,20230811,15196,24.49
355,SO63599,20230804,20230816,20230811,15349,2319.99
485,SO63599,20230804,20230816,20230811,15349,21.98
478,SO63599,20230804,20230816,20230811,15349,9.99
477,SO63599,20230804,20230816,20230811,15349,4.99
571,SO63600,20230804,20230816,20230811,15059,742.35
479,SO63600,20230804,20230816,20230811,15059,8.99
477,SO63600,20230804,20230816,20230811,15059,4.99
222,SO63600,20230804,20230816,20230811,15059,34.99
237,SO63600,20230804,20230816,20230811,15059,49.99
575,SO63601,20230804,20230816,20230811,14195,2384.07
479,SO63601,20230804,20230816,20230811,14195,8.99
376,SO63602,20230804,20230816,20230811,21205,2443.35
599,SO63603,20230804,20230816,20230811,12571,539.99
528,SO63603,20230804,20230816,20230811,12571,4.99
535,SO63603,20230804,20230816,20230811,12571,24.99
361,SO63604,20230804,20230816,20230811,14214,2294.99
361,SO63605,20230804,20230816,20230811,14032,2294.99
478,SO63605,20230804,20230816,20230811,14032,9.99
477,SO63605,20230804,20230816,20230811,14032,4.99
225,SO63605,20230804,20230816,20230811,14032,8.99
228,SO63605,20230804,20230816,20230811,14032,49.99
355,SO63606,20230804,20230816,20230811,14050,2319.99
222,SO63606,20230804,20230816,20230811,14050,34.99
561,SO63607,20230804,20230816,20230811,24782,2384.07
541,SO63607,20230804,20230816,20230811,24782,28.99
530,SO63607,20230804,20230816,20230811,24782,4.99
480,SO63607,20230804,20230816,20230811,24782,2.29
576,SO63608,20230804,20230816,20230811,26342,2384.07
541,SO63608,20230804,20230816,20230811,26342,28.99
530,SO63608,20230804,20230816,20230811,26342,4.99
390,SO63609,20230804,20230816,20230811,21334,1120.49
222,SO63609,20230804,20230816,20230811,21334,34.99
386,SO63610,20230804,20230816,20230811,21335,1120.49
225,SO63610,20230804,20230816,20230811,21335,8.99
488,SO63610,20230804,20230816,20230811,21335,53.99
390,SO63611,20230804,20230816,20230811,20686,1120.49
529,SO63611,20230804,20230816,20230811,20686,3.99
539,SO63611,20230804,20230816,20230811,20686,24.99
480,SO63611,20230804,20230816,20230811,20686,2.29
384,SO63612,20230804,20230816,20230811,20699,1120.49
214,SO63612,20230804,20230816,20230811,20699,34.99
488,SO63612,20230804,20230816,20230811,20699,53.99
382,SO63613,20230804,20230816,20230811,20700,1120.49
539,SO63613,20230804,20230816,20230811,20700,24.99
529,SO63613,20230804,20230816,20230811,20700,3.99
217,SO63613,20230804,20230816,20230811,20700,34.99
234,SO63613,20230804,20230816,20230811,20700,49.99
225,SO63613,20230804,20230816,20230811,20700,8.99
581,SO63614,20230804,20230816,20230811,17147,1700.99
583,SO63615,20230804,20230816,20230811,17659,1700.99
479,SO63615,20230804,20230816,20230811,17659,8.99
582,SO63616,20230804,20230816,20230811,17662,1700.99
488,SO63616,20230804,20230816,20230811,17662,53.99
225,SO63616,20230804,20230816,20230811,17662,8.99
390,SO63617,20230804,20230816,20230811,20855,1120.49
217,SO63617,20230804,20230816,20230811,20855,34.99
584,SO63618,20230804,20230816,20230811,22495,539.99
479,SO63618,20230804,20230816,20230811,22495,8.99
477,SO63618,20230804,20230816,20230811,22495,4.99
491,SO63618,20230804,20230816,20230811,22495,53.99
567,SO63619,20230804,20230816,20230811,29091,742.35
479,SO63619,20230804,20230816,20230811,29091,8.99
477,SO63619,20230804,20230816,20230811,29091,4.99
604,SO63620,20230804,20230816,20230811,23992,539.99
529,SO63620,20230804,20230816,20230811,23992,3.99
538,SO63620,20230804,20230816,20230811,23992,21.49
486,SO63620,20230804,20230816,20230811,23992,159.00
535,SO63621,20230805,20230817,20230812,13150,24.99
528,SO63621,20230805,20230817,20230812,13150,4.99
485,SO63621,20230805,20230817,20230812,13150,21.98
480,SO63621,20230805,20230817,20230812,13150,2.29
539,SO63622,20230805,20230817,20230812,17066,24.99
529,SO63622,20230805,20230817,20230812,17066,3.99
480,SO63622,20230805,20230817,20230812,17066,2.29
529,SO63623,20230805,20230817,20230812,20267,3.99
538,SO63623,20230805,20230817,20230812,20267,21.49
467,SO63623,20230805,20230817,20230812,20267,24.49
538,SO63624,20230805,20230817,20230812,19807,21.49
477,SO63625,20230805,20230817,20230812,24591,4.99
491,SO63625,20230805,20230817,20230812,24591,53.99
478,SO63626,20230805,20230817,20230812,29118,9.99
477,SO63626,20230805,20230817,20230812,29118,4.99
237,SO63626,20230805,20230817,20230812,29118,49.99
225,SO63626,20230805,20230817,20230812,29118,8.99
222,SO63627,20230805,20230817,20230812,15239,34.99
467,SO63627,20230805,20230817,20230812,15239,24.49
225,SO63628,20230805,20230817,20230812,18194,8.99
590,SO63629,20230805,20230817,20230812,14524,769.49
234,SO63629,20230805,20230817,20230812,14524,49.99
600,SO63630,20230805,20230817,20230812,17937,539.99
485,SO63630,20230805,20230817,20230812,17937,21.98
471,SO63630,20230805,20230817,20230812,17937,63.50
353,SO63631,20230805,20230817,20230812,16594,2319.99
217,SO63631,20230805,20230817,20230812,16594,34.99
489,SO63632,20230805,20230817,20230812,11500,53.99
480,SO63633,20230805,20230817,20230812,28781,2.29
529,SO63634,20230805,20230817,20230812,11331,3.99
539,SO63634,20230805,20230817,20230812,11331,24.99
539,SO63635,20230805,20230817,20230812,29220,24.99
529,SO63636,20230805,20230817,20230812,11091,3.99
538,SO63636,20230805,20230817,20230812,11091,21.49
541,SO63637,20230805,20230817,20230812,27379,28.99
530,SO63637,20230805,20230817,20230812,27379,4.99
487,SO63637,20230805,20230817,20230812,27379,54.99
471,SO63637,20230805,20230817,20230812,27379,63.50
535,SO63638,20230805,20230817,20230812,14091,24.99
528,SO63638,20230805,20230817,20230812,14091,4.99
214,SO63638,20230805,20230817,20230812,14091,34.99
535,SO63639,20230805,20230817,20230812,26473,24.99
528,SO63639,20230805,20230817,20230812,26473,4.99
463,SO63639,20230805,20230817,20230812,26473,24.49
222,SO63639,20230805,20230817,20230812,26473,34.99
541,SO63640,20230805,20230817,20230812,26798,28.99
529,SO63641,20230805,20230817,20230812,27652,3.99
538,SO63641,20230805,20230817,20230812,27652,21.49
231,SO63641,20230805,20230817,20230812,27652,49.99
540,SO63642,20230805,20230817,20230812,24732,32.60
529,SO63642,20230805,20230817,20230812,24732,3.99
488,SO63642,20230805,20230817,20230812,24732,53.99
225,SO63642,20230805,20230817,20230812,24732,8.99
541,SO63643,20230805,20230817,20230812,26689,28.99
530,SO63643,20230805,20230817,20230812,26689,4.99
487,SO63643,20230805,20230817,20230812,26689,54.99
484,SO63643,20230805,20230817,20230812,26689,7.95
528,SO63644,20230805,20230817,20230812,22085,4.99
536,SO63644,20230805,20230817,20230812,22085,29.99
478,SO63645,20230805,20230817,20230812,21801,9.99
222,SO63645,20230805,20230817,20230812,21801,34.99
476,SO63646,20230805,20230817,20230812,20379,69.99
488,SO63646,20230805,20230817,20230812,20379,53.99
476,SO63647,20230805,20230817,20230812,27656,69.99
477,SO63648,20230805,20230817,20230812,17598,4.99
214,SO63648,20230805,20230817,20230812,17598,34.99
225,SO63649,20230805,20230817,20230812,17599,8.99
477,SO63649,20230805,20230817,20230812,17599,4.99
528,SO63650,20230805,20230817,20230812,22545,4.99
214,SO63650,20230805,20230817,20230812,22545,34.99
481,SO63650,20230805,20230817,20230812,22545,8.99
528,SO63651,20230805,20230817,20230812,27628,4.99
485,SO63652,20230805,20230817,20230812,13457,21.98
222,SO63652,20230805,20230817,20230812,13457,34.99
473,SO63653,20230805,20230817,20230812,13937,63.50
485,SO63653,20230805,20230817,20230812,13937,21.98
535,SO63654,20230805,20230817,20230812,19068,24.99
528,SO63654,20230805,20230817,20230812,19068,4.99
214,SO63654,20230805,20230817,20230812,19068,34.99
529,SO63655,20230805,20230817,20230812,28373,3.99
540,SO63655,20230805,20230817,20230812,28373,32.60
480,SO63655,20230805,20230817,20230812,28373,2.29
538,SO63656,20230805,20230817,20230812,25472,21.49
529,SO63656,20230805,20230817,20230812,25472,3.99
480,SO63656,20230805,20230817,20230812,25472,2.29
538,SO63657,20230805,20230817,20230812,24867,21.49
541,SO63658,20230805,20230817,20230812,28430,28.99
530,SO63658,20230805,20230817,20230812,28430,4.99
225,SO63658,20230805,20230817,20230812,28430,8.99
538,SO63659,20230805,20230817,20230812,25772,21.49
488,SO63659,20230805,20230817,20230812,25772,53.99
541,SO63660,20230805,20230817,20230812,12325,28.99
530,SO63660,20230805,20230817,20230812,12325,4.99
225,SO63660,20230805,20230817,20230812,12325,8.99
487,SO63660,20230805,20230817,20230812,12325,54.99
541,SO63661,20230805,20230817,20230812,24062,28.99
528,SO63662,20230805,20230817,20230812,11164,4.99
537,SO63662,20230805,20230817,20230812,11164,35.00
472,SO63662,20230805,20230817,20230812,11164,63.50
214,SO63662,20230805,20230817,20230812,11164,34.99
528,SO63663,20230805,20230817,20230812,11163,4.99
537,SO63663,20230805,20230817,20230812,11163,35.00
480,SO63663,20230805,20230817,20230812,11163,2.29
478,SO63664,20230805,20230817,20230812,13539,9.99
478,SO63665,20230805,20230817,20230812,12591,9.99
477,SO63665,20230805,20230817,20230812,12591,4.99
217,SO63665,20230805,20230817,20230812,12591,34.99
590,SO63666,20230805,20230817,20230812,14653,769.49
474,SO63666,20230805,20230817,20230812,14653,69.99
225,SO63666,20230805,20230817,20230812,14653,8.99
357,SO63667,20230805,20230817,20230812,12777,2319.99
480,SO63667,20230805,20230817,20230812,12777,2.29
361,SO63668,20230805,20230817,20230812,16103,2294.99
487,SO63668,20230805,20230817,20230812,16103,54.99
361,SO63669,20230805,20230817,20230812,12756,2294.99
222,SO63669,20230805,20230817,20230812,12756,34.99
586,SO63670,20230805,20230817,20230812,12492,742.35
222,SO63670,20230805,20230817,20230812,12492,34.99
572,SO63671,20230805,20230817,20230812,15077,742.35
217,SO63671,20230805,20230817,20230812,15077,34.99
581,SO63672,20230805,20230817,20230812,23648,1700.99
581,SO63673,20230805,20230817,20230812,21180,1700.99
386,SO63674,20230805,20230817,20230812,25946,1120.49
489,SO63674,20230805,20230817,20230812,25946,53.99
386,SO63675,20230805,20230817,20230812,25033,1120.49
390,SO63676,20230805,20230817,20230812,17904,1120.49
217,SO63676,20230805,20230817,20230812,17904,34.99
388,SO63677,20230805,20230817,20230812,25272,1120.49
488,SO63677,20230805,20230817,20230812,25272,53.99
372,SO63678,20230805,20230817,20230812,20628,2443.35
214,SO63678,20230805,20230817,20230812,20628,34.99
357,SO63679,20230805,20230817,20230812,14211,2319.99
477,SO63679,20230805,20230817,20230812,14211,4.99
478,SO63679,20230805,20230817,20230812,14211,9.99
487,SO63679,20230805,20230817,20230812,14211,54.99
573,SO63680,20230805,20230817,20230812,24738,2384.07
479,SO63680,20230805,20230817,20230812,24738,8.99
477,SO63680,20230805,20230817,20230812,24738,4.99
214,SO63680,20230805,20230817,20230812,24738,34.99
562,SO63681,20230805,20230817,20230812,13460,2384.07
479,SO63681,20230805,20230817,20230812,13460,8.99
477,SO63681,20230805,20230817,20230812,13460,4.99
576,SO63682,20230805,20230817,20230812,26487,2384.07
479,SO63682,20230805,20230817,20230812,26487,8.99
477,SO63682,20230805,20230817,20230812,26487,4.99
225,SO63682,20230805,20230817,20230812,26487,8.99
561,SO63683,20230805,20230817,20230812,26292,2384.07
477,SO63683,20230805,20230817,20230812,26292,4.99
225,SO63683,20230805,20230817,20230812,26292,8.99
479,SO63683,20230805,20230817,20230812,26292,8.99
563,SO63684,20230805,20230817,20230812,26328,2384.07
214,SO63684,20230805,20230817,20230812,26328,34.99
234,SO63684,20230805,20230817,20230812,26328,49.99
604,SO63685,20230805,20230817,20230812,23016,539.99
538,SO63685,20230805,20230817,20230812,23016,21.49
382,SO63686,20230805,20230817,20230812,20650,1120.49
489,SO63686,20230805,20230817,20230812,20650,53.99
580,SO63687,20230805,20230817,20230812,20709,1700.99
539,SO63687,20230805,20230817,20230812,20709,24.99
529,SO63687,20230805,20230817,20230812,20709,3.99
386,SO63688,20230805,20230817,20230812,24186,1120.49
539,SO63688,20230805,20230817,20230812,24186,24.99
480,SO63688,20230805,20230817,20230812,24186,2.29
574,SO63689,20230805,20230817,20230812,18133,2384.07
537,SO63690,20230806,20230818,20230813,21177,35.00
528,SO63690,20230806,20230818,20230813,21177,4.99
478,SO63691,20230806,20230818,20230813,15241,9.99
477,SO63691,20230806,20230818,20230813,15241,4.99
484,SO63691,20230806,20230818,20230813,15241,7.95
217,SO63692,20230806,20230818,20230813,15147,34.99
467,SO63692,20230806,20230818,20230813,15147,24.49
529,SO63693,20230806,20230818,20230813,16733,3.99
486,SO63694,20230806,20230818,20230813,13004,159.00
374,SO63695,20230806,20230818,20230813,20149,2443.35
477,SO63695,20230806,20230818,20230813,20149,4.99
225,SO63695,20230806,20230818,20230813,20149,8.99
479,SO63695,20230806,20230818,20230813,20149,8.99
581,SO63696,20230806,20230818,20230813,22320,1700.99
217,SO63696,20230806,20230818,20230813,22320,34.99
580,SO63697,20230806,20230818,20230813,17891,1700.99
214,SO63697,20230806,20230818,20230813,17891,34.99
582,SO63698,20230806,20230818,20230813,22416,1700.99
539,SO63698,20230806,20230818,20230813,22416,24.99
529,SO63698,20230806,20230818,20230813,22416,3.99
214,SO63698,20230806,20230818,20230813,22416,34.99
580,SO63699,20230806,20230818,20230813,17940,1700.99
589,SO63700,20230806,20230818,20230813,16277,769.49
225,SO63700,20230806,20230818,20230813,16277,8.99
237,SO63700,20230806,20230818,20230813,16277,49.99
357,SO63701,20230806,20230818,20230813,13680,2319.99
528,SO63701,20230806,20230818,20230813,13680,4.99
537,SO63701,20230806,20230818,20230813,13680,35.00
478,SO63701,20230806,20230818,20230813,13680,9.99
353,SO63702,20230806,20230818,20230813,17209,2319.99
222,SO63702,20230806,20230818,20230813,17209,34.99
355,SO63703,20230806,20230818,20230813,13661,2319.99
478,SO63703,20230806,20230818,20230813,13661,9.99
477,SO63703,20230806,20230818,20230813,13661,4.99
357,SO63704,20230806,20230818,20230813,12265,2319.99
485,SO63704,20230806,20230818,20230813,12265,21.98
225,SO63704,20230806,20230818,20230813,12265,8.99
222,SO63704,20230806,20230818,20230813,12265,34.99
539,SO63705,20230806,20230818,20230813,11185,24.99
480,SO63705,20230806,20230818,20230813,11185,2.29
529,SO63706,20230806,20230818,20230813,11500,3.99
214,SO63706,20230806,20230818,20230813,11500,34.99
535,SO63707,20230806,20230818,20230813,26522,24.99
478,SO63708,20230806,20230818,20230813,22070,9.99
477,SO63708,20230806,20230818,20230813,22070,4.99
478,SO63709,20230806,20230818,20230813,14566,9.99
477,SO63709,20230806,20230818,20230813,14566,4.99
225,SO63709,20230806,20230818,20230813,14566,8.99
487,SO63709,20230806,20230818,20230813,14566,54.99
478,SO63710,20230806,20230818,20230813,21243,9.99
477,SO63710,20230806,20230818,20230813,21243,4.99
476,SO63711,20230806,20230818,20230813,18981,69.99
225,SO63711,20230806,20230818,20230813,18981,8.99
477,SO63712,20230806,20230818,20230813,18473,4.99
480,SO63712,20230806,20230818,20230813,18473,2.29
483,SO63712,20230806,20230818,20230813,18473,120.00
528,SO63713,20230806,20230818,20230813,15270,4.99
222,SO63713,20230806,20230818,20230813,15270,34.99
528,SO63714,20230806,20230818,20230813,19541,4.99
222,SO63714,20230806,20230818,20230813,19541,34.99
231,SO63714,20230806,20230818,20230813,19541,49.99
225,SO63714,20230806,20230818,20230813,19541,8.99
485,SO63715,20230806,20230818,20230813,22366,21.98
217,SO63715,20230806,20230818,20230813,22366,34.99
485,SO63716,20230806,20230818,20230813,13757,21.98
478,SO63716,20230806,20230818,20230813,13757,9.99
487,SO63716,20230806,20230818,20230813,13757,54.99
485,SO63717,20230806,20230818,20230813,13371,21.98
237,SO63717,20230806,20230818,20230813,13371,49.99
476,SO63718,20230806,20230818,20230813,13512,69.99
540,SO63719,20230806,20230818,20230813,12509,32.60
539,SO63720,20230806,20230818,20230813,19251,24.99
480,SO63720,20230806,20230818,20230813,19251,2.29
536,SO63721,20230806,20230818,20230813,17749,29.99
528,SO63721,20230806,20230818,20230813,17749,4.99
222,SO63721,20230806,20230818,20230813,17749,34.99
541,SO63722,20230806,20230818,20230813,12729,28.99
530,SO63722,20230806,20230818,20230813,12729,4.99
480,SO63722,20230806,20230818,20230813,12729,2.29
530,SO63723,20230806,20230818,20230813,25316,4.99
530,SO63724,20230806,20230818,20230813,18186,4.99
477,SO63724,20230806,20230818,20230813,18186,4.99
479,SO63724,20230806,20230818,20230813,18186,8.99
222,SO63724,20230806,20230818,20230813,18186,34.99
537,SO63725,20230806,20230818,20230813,11187,35.00
528,SO63725,20230806,20230818,20230813,11187,4.99
485,SO63726,20230806,20230818,20230813,15847,21.98
471,SO63726,20230806,20230818,20230813,15847,63.50
597,SO63727,20230806,20230818,20230813,16022,539.99
478,SO63727,20230806,20230818,20230813,16022,9.99
477,SO63727,20230806,20230818,20230813,16022,4.99
217,SO63727,20230806,20230818,20230813,16022,34.99
357,SO63728,20230806,20230818,20230813,15364,2319.99
485,SO63728,20230806,20230818,20230813,15364,21.98
228,SO63728,20230806,20230818,20230813,15364,49.99
225,SO63728,20230806,20230818,20230813,15364,8.99
357,SO63729,20230806,20230818,20230813,15367,2319.99
528,SO63729,20230806,20230818,20230813,15367,4.99
537,SO63729,20230806,20230818,20230813,15367,35.00
214,SO63729,20230806,20230818,20230813,15367,34.99
363,SO63730,20230806,20230818,20230813,15321,2294.99
537,SO63730,20230806,20230818,20230813,15321,35.00
560,SO63731,20230806,20230818,20230813,27004,1214.85
234,SO63731,20230806,20230818,20230813,27004,49.99
583,SO63732,20230806,20230818,20230813,15041,1700.99
491,SO63732,20230806,20230818,20230813,15041,53.99
384,SO63733,20230806,20230818,20230813,17909,1120.49
489,SO63733,20230806,20230818,20230813,17909,53.99
225,SO63733,20230806,20230818,20230813,17909,8.99
605,SO63734,20230806,20230818,20230813,24162,539.99
538,SO63734,20230806,20230818,20230813,24162,21.49
382,SO63735,20230806,20230818,20230813,25108,1120.49
491,SO63735,20230806,20230818,20230813,25108,53.99
463,SO63735,20230806,20230818,20230813,25108,24.49
353,SO63736,20230806,20230818,20230813,11995,2319.99
485,SO63736,20230806,20230818,20230813,11995,21.98
472,SO63736,20230806,20230818,20230813,11995,63.50
361,SO63737,20230806,20230818,20230813,11034,2294.99
361,SO63738,20230806,20230818,20230813,14030,2294.99
483,SO63738,20230806,20230818,20230813,14030,120.00
579,SO63739,20230806,20230818,20230813,25866,1214.85
479,SO63739,20230806,20230818,20230813,25866,8.99
477,SO63739,20230806,20230818,20230813,25866,4.99
562,SO63740,20230806,20230818,20230813,13440,2384.07
490,SO63740,20230806,20230818,20230813,13440,53.99
561,SO63741,20230806,20230818,20230813,26114,2384.07
479,SO63741,20230806,20230818,20230813,26114,8.99
477,SO63741,20230806,20230818,20230813,26114,4.99
487,SO63741,20230806,20230818,20230813,26114,54.99
388,SO63742,20230806,20230818,20230813,20677,1120.49
529,SO63742,20230806,20230818,20230813,20677,3.99
539,SO63742,20230806,20230818,20230813,20677,24.99
214,SO63742,20230806,20230818,20230813,20677,34.99
582,SO63743,20230806,20230818,20230813,17608,1700.99
581,SO63744,20230806,20230818,20230813,17615,1700.99
489,SO63744,20230806,20230818,20230813,17615,53.99
225,SO63744,20230806,20230818,20230813,17615,8.99
583,SO63745,20230806,20230818,20230813,17661,1700.99
225,SO63745,20230806,20230818,20230813,17661,8.99
604,SO63746,20230806,20230818,20230813,23903,539.99
606,SO63747,20230806,20230818,20230813,23982,539.99
479,SO63747,20230806,20230818,20230813,23982,8.99
606,SO63748,20230806,20230818,20230813,11250,539.99
529,SO63748,20230806,20230818,20230813,11250,3.99
538,SO63748,20230806,20230818,20230813,11250,21.49
463,SO63748,20230806,20230818,20230813,11250,24.49
562,SO63749,20230806,20230818,20230813,16206,2384.07
217,SO63749,20230806,20230818,20230813,16206,34.99
563,SO63750,20230806,20230818,20230813,11988,2384.07
225,SO63750,20230806,20230818,20230813,11988,8.99
575,SO63751,20230806,20230818,20230813,11989,2384.07
567,SO63752,20230806,20230818,20230813,29088,742.35
477,SO63752,20230806,20230818,20230813,29088,4.99
479,SO63752,20230806,20230818,20230813,29088,8.99
605,SO63753,20230806,20230818,20230813,23993,539.99
214,SO63753,20230806,20230818,20230813,23993,34.99
488,SO63753,20230806,20230818,20230813,23993,53.99
605,SO63754,20230806,20230818,20230813,23998,539.99
217,SO63754,20230806,20230818,20230813,23998,34.99
563,SO63755,20230806,20230818,20230813,12010,2384.07
222,SO63755,20230806,20230818,20230813,12010,34.99
465,SO63755,20230806,20230818,20230813,12010,24.49
575,SO63756,20230806,20230818,20230813,12039,2384.07
217,SO63756,20230806,20230818,20230813,12039,34.99
463,SO63756,20230806,20230818,20230813,12039,24.49
587,SO63757,20230807,20230819,20230814,14147,769.49
234,SO63757,20230807,20230819,20230814,14147,49.99
378,SO63758,20230807,20230819,20230814,20621,2443.35
540,SO63758,20230807,20230819,20230814,20621,32.60
529,SO63758,20230807,20230819,20230814,20621,3.99
217,SO63758,20230807,20230819,20230814,20621,34.99
465,SO63758,20230807,20230819,20230814,20621,24.49
539,SO63759,20230807,20230819,20230814,15025,24.99
